Año,Alcaldía,Modalidad,Cve. Municipio,Mes,Numero_de_registros
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Agosto,23
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Septiembre,15
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Octubre,16
2024,Iztapalapa,Secuestro exprés,9007,Noviembre,1
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Noviembre,19
2024,Iztapalapa,Secuestro exprés,9007,Diciembre,1
2024,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Diciembre,14
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Enero,6
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Febrero,2
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Marzo,1
2024,La Magdalena Contreras,Rapto,9008,Abril,1
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Abril,6
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Mayo,2
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Junio,4
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Julio,4
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Agosto,2
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Septiembre,3
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Octubre,4
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Noviembre,4
2024,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Diciembre,2
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Enero,6
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Febrero,5
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Marzo,3
2024,Miguel Hidalgo,Secuestro extorsivo,9016,Abril,1
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Abril,5
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Mayo,6
2024,Miguel Hidalgo,Rapto,9016,Junio,1
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Junio,6
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Julio,5
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Agosto,3
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Septiembre,8
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Octubre,6
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Noviembre,4
2024,Miguel Hidalgo,Secuestro exprés,9016,Diciembre,1
2024,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Diciembre,4
2024,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Enero,3
2024,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Marzo,2
2024,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Abril,3
2024,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Junio,2
2024,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Julio,5
2024,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Agosto,2
2024,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Septiembre,1
2024,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Noviembre,4
2024,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Diciembre,3
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Enero,8
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Febrero,7
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Marzo,3
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Abril,9
2024,No Especificado,Secuestro extorsivo,9998,Mayo,1
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Mayo,4
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Junio,6
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Julio,1
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Agosto,5
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Septiembre,6
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Octubre,6
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Noviembre,8
2024,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Diciembre,8
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Enero,14
2024,Tlalpan,Secuestro extorsivo,9012,Febrero,1
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Febrero,10
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Marzo,11
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Abril,10
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Mayo,9
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Junio,7
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Julio,7
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Agosto,8
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Septiembre,9
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Octubre,7
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Noviembre,6
2024,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Diciembre,9
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Enero,4
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Febrero,3
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Marzo,2
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Abril,7
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Mayo,7
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Junio,6
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Julio,7
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Agosto,3
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Septiembre,7
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Octubre,3
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Noviembre,3
2024,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Diciembre,6
2024,Venustiano Carranza,Rapto,9017,Enero,1
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Enero,6
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Febrero,6
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Marzo,7
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Abril,8
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Mayo,10
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Junio,9
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Julio,7
2024,Venustiano Carranza,Secuestro extorsivo,9017,Agosto,1
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Agosto,6
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Septiembre,9
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Octubre,5
2024,Venustiano Carranza,Tráfico de menores,9017,Noviembre,2
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Noviembre,6
2024,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Diciembre,6
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Enero,7
2024,Xochimilco,Secuestro extorsivo,9013,Febrero,1
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Febrero,1
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Marzo,7
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Abril,2
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Mayo,4
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Junio,8
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Julio,2
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Agosto,3
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Septiembre,6
2024,Xochimilco,Secuestro extorsivo,9013,Octubre,1
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Octubre,2
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Noviembre,3
2024,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Diciembre,5
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Enero,7
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Febrero,6
2024,Álvaro Obregón,Secuestro extorsivo,9010,Marzo,1
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Marzo,8
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Abril,4
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Mayo,7
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Junio,16
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Julio,10
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Agosto,12
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Septiembre,6
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Octubre,8
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Noviembre,6
2024,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Diciembre,12
2025,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Enero,3
2025,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Febrero,5
2025,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Marzo,4
2025,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Abril,8
2025,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Enero,4
2025,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Febrero,3
2025,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Marzo,7
2025,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Abril,6
2025,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Enero,5
2025,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Febrero,5
2025,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Marzo,7
2025,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Abril,7
2025,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Enero,3
2025,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Febrero,4
2025,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Marzo,2
2025,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Abril,4
2025,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Enero,9
2025,Cuauhtémoc,Secuestro extorsivo,9015,Febrero,1
2025,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Febrero,15
2025,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Marzo,15
2025,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Abril,11
2025,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Enero,10
2025,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Febrero,11
2025,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Marzo,15
2025,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Abril,13
2025,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Enero,1
2025,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Febrero,3
2025,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Marzo,8
2025,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Abril,4
2025,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Enero,15
2025,Iztapalapa,Secuestro extorsivo,9007,Febrero,1
2025,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Febrero,20
2025,Iztapalapa,Secuestro extorsivo,9007,Marzo,1
2025,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Marzo,19
2025,Iztapalapa,Otros delitos que atentan contra la libertad personal,9007,Abril,13
2025,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Enero,5
2025,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Febrero,5
2025,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Marzo,4
2025,La Magdalena Contreras,Otros delitos que atentan contra la libertad personal,9008,Abril,2
2025,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Enero,5
2025,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Febrero,8
2025,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Marzo,4
2025,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Abril,5
2025,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Febrero,3
2025,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Marzo,6
2025,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Abril,3
2025,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Enero,5
2025,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Febrero,9
2025,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Marzo,1
2025,No Especificado,Otros delitos que atentan contra la libertad personal,9998,Abril,1
2025,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Enero,10
2025,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Febrero,6
2025,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Marzo,9
2025,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Abril,12
2025,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Enero,3
2025,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Febrero,7
2025,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Marzo,1
2025,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Abril,3
2025,Venustiano Carranza,Secuestro exprés,9017,Enero,1
2025,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Enero,7
2025,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Febrero,8
